cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-date_patch,jem-id_species,jem-id_patched_cell_container,jem-id_rig_user,jem-roi_super,jem-roi_major,jem-roi_minor,cell_id,rna_amplification_pass_fail,Genes.Detected.CPM,avg.cor,ttype,supertype,subclass,ephys_qc,failed_bad_rs,failed_electrode_0,tau,avg_isi,upstroke_downstroke_ratio_short_square,threshold_v_ramp,peak_v_short_square,upstroke_downstroke_ratio_ramp,sag,trough_t_ramp,slow_trough_v_ramp,vrest,has_pause,trough_v_long_square,input_resistance_mohm,trough_t_short_square,fast_trough_v_ramp,trough_t_long_square,threshold_v_long_square,slow_trough_v_long_square,peak_t_ramp,threshold_t_short_square,slow_trough_t_long_square,input_access_resistance_ratio,fast_trough_t_long_square,ri,threshold_t_long_square,threshold_v_short_square,threshold_t_ramp,vm_for_sag,threshold_i_long_square,threshold_i_short_square,slow_trough_t_ramp,peak_v_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_t_ramp,initial_access_resistance_mohm,slow_trough_t_short_square,threshold_i_ramp,slow_trough_v_short_square,peak_t_short_square,trough_v_short_square,f_i_curve_slope,created_at,peak_t_long_square,seal_gohm,trough_v_ramp,latency,fast_trough_v_long_square,upstroke_downstroke_ratio_long_square,,peak_v_long_square,adaptation
Nos1-CreERT2;Sst-IRES-FlpO;Ai65-439904.04.02.01,4.32924461,,,,,1/31/2019,Mouse,P8S4_190131_354_A01,lindsayn,Cortical,VISp,L5,816324631,Pass,8472,0.738739627,0859 Sst Chodl Gaba_4,Sst Chodl Gaba_4,Sst Chodl,manual_passed,FALSE,FALSE,25.04948257,25.19333333,2.282255174,-35.37708282,18.60000038,2.540959734,0.016077725,1.035106667,,-61.25954857,,-49.23749924,518.935968,1.27396,-49.69999695,0.56482,-35.57500076,,1.032546667,0.50364,,0.028865351,0.56458,313.1250441,0.56186,-38.14374924,1.03196,-102.0999985,30,240,,25.57499886,-51.75,0.50612,1.034833333,14.979269,,13.375,,0.5041,-59.88124847,0.021428571,05:40.8,0.5624,1.8522848,-49.83333206,0.01988,-49.11249924,2.457080495,,22.88749886,-0.03237657
Slc17a8-iCre;Ai14-529371.08.06.03,3.229887453,,,,,6/9/2020,Mouse,PFS4_200609_703_A01,jessicat,Cortical,ORB,L5,1029044856,Pass,9591,0.630873898,0065 L5 IT CTX Glut_5,L5 IT CTX Glut_5,L5 IT CTX,auto_passed,FALSE,FALSE,21.90571435,194.24,4.84273242,-33.99583435,49.50000381,4.758174221,0.04535253,6.69166,-49.87083689,-74.91675644,,-50.99375153,98.07452,1.28622,-39.5625,0.86024,-35.57500076,-50.99375153,6.59504,0.5032,0.86024,0.143295374,0.75234,73.53137434,0.74642,-41.25625229,6.594586667,-84.65625,140,1790,6.69166,51.24792099,-40.60000229,0.50644,6.6004,14.053625,,152.4166718,,0.50361,-75.546875,0.09,44:13.5,0.74688,1.264793472,-49.87083435,0.13032,-38.89999771,4.801481912,,50.875,0.127669156
Rbp4-Cre_KL100;Ai14-661820.08.06.05,3.229004034,,,,,2/9/2023,Mouse,P4S4_230209_155_A01,kamiliamn,Brainstem,HB,LC,1246112075,Pass,9624,0.754740317,4381 PGRN-PARN-MDRN Hoxb5 Glut_5,PGRN-PARN-MDRN Hoxb5 Glut_5,PGRN-PARN-MDRN Hoxb5,auto_passed,FALSE,FALSE,36.23348276,101.4911111,2.602498865,-33.4375,42.0625,2.469765289,0.045709059,2.15692,,-68.84528027,,-57.28125381,1091.525248,1.12392,-59.21875381,0.71524,-32.09375381,,2.15492,0.504153333,,0.008393022,0.71464,673.2003093,0.71236,-35.34375,2.15446,-98.28125763,10,210,,42.75,-60.22916794,0.50622,2.15672,9.161195,,41.375,,0.50454,-67.92709351,0.31014885,53:41.0,0.71282,3.604813056,-59.31250381,0.02726,-56.93750381,2.427931044,,41,0.049987731
Sncg-IRES2-FlpO-neo;Ai65F-451119.03.02.02,11.73001846,,,,,4/26/2019,Mouse,P8S4_190426_352_A01,lindsayn,Cortical,VISp,L2-3,858105879,Pass,9230,0.771286814,0676 Sncg Gaba_3,Sncg Gaba_3,Sncg,manual_passed,TRUE,TRUE,,,2.170571752,-33.68542099,47.98750305,2.507963415,,1.96958,-48.76250331,,,,,0.9641,-46.56042099,,,,1.940153333,0.50322,,,,,,-35.22499847,1.9397,,,460,1.96958,50.58750534,-48.94375229,0.50478,1.941606667,,,36.08333206,,0.50362,-64.68125153,,18:43.5,,,-48.76250076,,,,,,
Rorb-IRES2-Cre-neo;Ai14-546781.06.09.02,2.460344872,,,,,9/30/2020,Mouse,PJS4_200930_802_A01,sarav,Cortical,RSP,L2-3,1053719957,Fail,2755,0.243809338,0348 L4 RSP-ACA Glut_1,L4 RSP-ACA Glut_1,L4 RSP-ACA,auto_passed,FALSE,FALSE,13.94127918,145.5066667,3.915165789,-31.15625,54.12500381,4.198215794,0.25977549,9.507141667,-46.26041921,-69.50121536,,-51.21875,97.011416,0.575355,-39.02083588,0.79524,-31.28125191,,9.438935,0.503075,,0.04851513,0.653825,80.97426593,0.65157,-40.56250381,9.438551667,-78.68750763,220,1290,9.507141667,53.40625381,-48.34375,0.505235,9.440885,4.7065215,,223.5416718,,0.50342,-72.875,0.150000013,25:05.1,0.65195,2.367871488,-46.26041794,0.057915,-38.84375,4.319433872,,53.50000381,0.102203029
Vip-IRES-Cre;Ai14-542027.09.06.02,5.434338488,,,,,9/3/2020,Mouse,PAS4_200903_455_A01,ramr,Cortical,ORB,L5,1048215044,Pass,6561,0.741557255,0646 Vip Gaba_6,Vip Gaba_6,Vip,auto_passed,FALSE,FALSE,12.96200431,34.729,2.159415379,-35.80208206,37.1875,2.124426269,0.215226531,6.21058,-49.375,-73.84047775,,-52.53125381,253.007248,0.91776,-50.3125,0.6116,-38.65625381,,6.209513333,0.503155,,0.058021421,0.611485,195.1562762,0.61024,-45.40625381,6.209175,-96.53125763,90,390,5.6432,33.47916794,-55.40625381,0.504305,6.210526667,14.67984,,142.7916718,,0.50344,-74.34375763,0.145,07:37.0,0.61055,4.989097472,-50.45833206,0.0194,-52.43750381,2.18141133,,34.125,0.182854002
Chrna2-Cre_OE25;Sst-IRES-FlpO;Ai65-510834.06.09.01,20.02854323,,,,,2/17/2020,Mouse,PES4_200217_652_A01,katherineb,Cortical,RSPv,L6a,1007868184,Pass,6708,0.570649946,0775 Sst Gaba_3,Sst Gaba_3,Sst,auto_passed,FALSE,FALSE,12.12211913,88.72333333,1.446032145,,27.06875038,,0.105427712,,,-67.85387065,,-52.90625,168.357088,0.9386,,0.62336,-26.98124886,,,0.50304,,0.099491748,0.62322,133.9687705,0.62136,-37.42499924,,-83.04374695,130,680,,,-60.68124771,0.50468,,16.750141,,,,0.50342,-69.60624695,0.172869023,59:33.4,0.62182,2.161975552,,0.07316,-52.75,1.356759406,,19.44999886,0.008025501
Rorb-IRES2-Cre-neo;Ai14-556806.10.09.01,6.503292776,,,,,12/4/2020,Mouse,PJS4_201204_801_A01,sarav,Subcortical,EPI,LH,1068003037,Pass,8024,0.660188616,2921 PRC-PAG Tcf7l2 Irx2 Glut_5,PRC-PAG Tcf7l2 Irx2 Glut_5,PRC-PAG Tcf7l2 Irx2,auto_passed,FALSE,FALSE,14.37251412,69.225,1.634988767,-22.53125,4.40625,1.683034894,0.013776011,3.101265,-39.47916921,-68.27469677,,-42.37500381,256.767232,0.88671,-38.34375,0.73375,-27.75000191,,3.0771,0.50326,,0.025703663,0.733575,199.3565708,0.731085,-17.1875,3.076618333,-92.12500763,59.99999619,630,3.101265,1.760416865,-52.68750381,0.51086,3.079521667,6.5998585,,64.5,,0.503605,-68.18750763,0.323706179,29:41.7,0.731605,6.51554048,-39.47916794,0.05057,-42.28125,1.737799981,,2.78125,0.018498381
Ctgf-T2A-dgCre;Ai14-533671.03.01.01,2.223024049,,,,,7/13/2020,Mouse,P8S4_200713_355_A01,lindsayn,Cortical,VISp,L6b,1036070294,Pass,8400,0.761563747,0430 L6b CTX Glut_2,L6b CTX Glut_2,L6b CTX,auto_passed,FALSE,FALSE,13.35646328,84.18772727,4.68220589,-33.86458206,33.34375,5.027673349,0.021517096,3.290876667,-49.3958346,-65.31552582,,-50.59375381,135.526032,1.033258333,-41.42708206,0.896005,-34.65625381,-50.59375381,3.235461667,0.503215,0.896005,0.09216892,0.839505,101.2501121,0.833385,-36.69791794,3.23491,-77.5625,70,730,3.290876667,36.51041794,-45.875,0.508716667,3.241316667,12.491288,,68.41666412,,0.503651667,-65.01041412,0.215,20:06.3,0.83387,2.2832704,-49.39583206,0.073,-41.59375381,5.58249466,,43.68750381,0.025496099
Vip-IRES-Cre;Ai14-599735.09.01.01,9.934014981,,,,,10/27/2021,Mouse,PJS4_211027_803_A01,sarav,Subcortical,TH,MD,1136828893,Pass,7429,0.709649417,2678 TH Prkcd Grin2c Glut_10,TH Prkcd Grin2c Glut_10,TH Prkcd Grin2c,auto_passed,FALSE,FALSE,20.09234735,5.645,,-36.4375,,2.444904217,0.162951082,1.896966667,,-71.75622177,,-46.93750381,306.66128,,-51.1875,0.53214,-43.375,,1.895706667,,,0.048952825,0.53214,164.2187387,0.52992,,1.895153333,-91.93750763,70,,,36.60416794,,,1.896973333,15.011936,,34.91666794,,,,-1.36E-17,56:55.4,0.53092,2.409402368,-51.1875,0.0228,-46.93750381,2.423849626,,30.34375191,0.159715581
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-546199.04.01.01,5.710824792,,,,,9/29/2020,Mouse,PAS4_200929_455_A01,ramr,Cortical,VISp,L5,1053579100,Fail,5356,0.520224185,0810 Sst Gaba_13,Sst Gaba_13,Sst,auto_passed,FALSE,FALSE,28.85348147,49.99447368,2.240063538,-35.58333206,20.71875191,2.266988036,0.159763724,4.077956667,,-73.72190857,,-56.0625,350.22208,1.39046,-54.51041794,0.62718,-38.09375381,,4.075553333,0.50336,,0.020065925,0.626565,324.2187798,0.624025,-44.125,4.07506,-99.75000763,70,509.9999695,,25.84375,-59.37500381,0.506075,4.077568333,7.02753,,89.41666412,,0.503795,-73.25,0.361111151,25:05.0,0.62451,4.248479744,-54.8125,0.029925,-55.84375,2.460061494,,26.90625191,0.020669634
Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-549381.05.02.02,29.38015439,,,,,10/20/2020,Mouse,PES4_201020_652_A01,katherineb,Cortical,VISp,L5,1057864019,Pass,6362,0.582411763,0757 Sst Gaba_1,Sst Gaba_1,Sst,auto_passed,FALSE,FALSE,9.372036595,27.485,1.842441754,,19.54166603,,0.012628805,,,-75.90591153,,-62.93750381,175.781456,1.129466667,,0.550445,-40.06250381,,,0.502978333,,0.058589758,0.55028,127.9688627,0.548325,-47.79166794,,-90.625,150,520,,,-65.16666412,0.50524,,10.298993,,,,0.50342,-75.78125,0.035344828,25:21.8,0.54878,1.071922368,,0.01841,-62.6875,1.72079354,,19.3125,
Sst-IRES-Cre;Ai14-508745.11.06.01,14.25856327,,,,,1/31/2020,Mouse,PAS4_200131_452_A01,ramr,Cortical,CTXsp,CLA,1004353389,Pass,8145,0.648018146,0753 Pvalb Gaba_7,Pvalb Gaba_7,Pvalb,manual_passed,TRUE,TRUE,,,1.952321116,-24.06041718,13.65000057,1.262741574,,9.916506667,,,,,,1.45302,-51.35208511,,,,9.914046667,0.50314,,,,,,-42.71250153,9.91348,,,570,,9.939583778,-58.49375153,0.50518,9.91612,,,235.4166718,,0.50354,-75.73750305,,29:23.0,,,-51.51250076,,,,,,
Tac1-IRES2-Cre;Vip-IRES-FlpO;Ai193-hyg-534696.05.02.01,3.42137305,,,,,7/7/2020,Mouse,PES4_200707_652_A01,katherineb,Cortical,VISp,L5,1034739193,Pass,9103,0.744835776,0365 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,auto_passed,FALSE,FALSE,,,,,,,,,,,,,167.516272,,,,,,,,,0.084480915,,,,,,,,,,,,,,14.151928,,,,,,,,,1.9042048,,,,,,,
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-550808.03.02.02,12.74370953,,,,,10/27/2020,Mouse,P8S4_201027_354_A01,lindsayn,Cortical,VISp,L5,1059527531,Pass,8275,0.672784108,0758 Sst Gaba_1,Sst Gaba_1,Sst,auto_failed,FALSE,TRUE,,,,,,,,,,,,,189.5676,,,,,,,,,0.088525518,,,,,,,,,,,,,,16.78157,,,,,,,,,2.526025472,,,,,,,
Ndnf-IRES2-dgCre;Ai14-659663.11.06.03,6.099935154,,,,,1/20/2023,Mouse,P4S4_230120_153_A01,kamiliamn,Brainstem,HB,LC,1241117813,Pass,9009,0.629227152,3346 CUN-PPN Evx2 Meis2 Glut_4,CUN-PPN Evx2 Meis2 Glut_4,CUN-PPN Evx2 Meis2,auto_passed,FALSE,FALSE,51.19251578,79.29818182,1.830392963,-30.72916603,26.09375,2.046390105,0.13203758,1.750253333,-55.66666667,-65.66052148,,-55.71875381,551.12032,0.80992,-52.57291794,0.8687,-31.0625,,1.722806667,0.50318,,0.024036524,0.84308,489.0624881,0.84092,-34.45624924,1.7223,-100.3125,28,560,1.750253333,32.65625381,-56.47499847,0.505208,1.724513333,13.247017,,30.625,,0.503624,-67.19999695,0.226215707,43:25.3,0.84144,2.878115072,-55.66666794,0.04084,-53.00000381,2.077020248,,34.0625,0.014027738
Rbp4-Cre_KL100;Ai14-499550.04.02.02,3.593060393,,,,,12/5/2019,Mouse,PAS4_191205_452_A01,ramr,Cortical,VISp,L5,992400811,Pass,10480,0.725373679,0367 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,2.977311005,-43.17291641,30.80937576,3.369484571,,5.233793333,,,,,,0.5184,-44.10833359,,,,5.23158,0.50313,,,,,,-41.94375229,5.23108,,,969.999939,,37.57708359,-48.73750305,0.5055,5.23354,,0.5184,118.3333359,-51.21562576,0.50359,-51.21562576,,14:46.5,,,-44.31666946,,,,,,
Gad2-IRES-Cre;Ai14-643792.09.06.01,38.61216885,,,,,9/21/2022,Mouse,PJS4_220921_801_A01,sarav,Subcortical,HY,STN,1212861211,Pass,8690,0.683080234,2455 STN-PSTN Pitx2 Glut_5,STN-PSTN Pitx2 Glut_5,STN-PSTN Pitx2,auto_passed,FALSE,FALSE,17.05751633,134.872,1.291235547,,26.78906345,,0.220985711,,,-53.81471453,,-54.93750381,329.348992,0.50392,,0.59998,-29.03125,,,0.502985,,0.03983605,0.59992,261.3336444,0.599,-37.484375,,-82.65625763,20,190,,,-58.02344131,0.503885,,13.119963,,,,0.503245,-58.11719131,0.200000038,58:36.2,0.59928,1.725560704,,0.0699,-54.84375381,1.212259529,,27.3125,0.105899785
Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-440917.02.02.01,10.4255297,,,,,2/8/2019,Mouse,P8S4_190208_352_A01,lindsayn,Cortical,VISp,L2-3,820754704,Pass,9248,0.631915664,0795 Sst Gaba_8,Sst Gaba_8,Sst,manual_passed,FALSE,FALSE,10.86003359,20.71434783,1.568723562,-19.88125038,39.69374847,1.191487349,0.026541336,11.26056,,-64.53933334,,-51.54375076,169.569984,0.53262,-49.03749847,1.08012,-21.42499924,,11.25938,0.5032,,0.078055949,1.07996,138.0974203,1.07852,-34.55624771,11.25898,-80.11875153,230,560,,18.80624962,-57.34999847,0.50442,11.2605,13.235946,,269,,0.50352,-64.66874695,0.838554217,58:09.6,1.07896,2.232651776,-49.07500076,0.02598,-51.4375,1.291544312,,26.64999962,0.002970489
Sst-IRES-Cre;Ai14-661648.02.02.02,21.96521635,,,,,2/8/2023,Mouse,PXS4_230208_153_A01,kamiliamn,Cortical,VISp,L6a,1245863720,Fail,3635,0.192177128,0738 Pvalb Gaba_2,Pvalb Gaba_2,Pvalb,auto_passed,FALSE,FALSE,9.570524746,10.55234043,1.364198319,-29.94791603,26.125,1.126803054,0.004281366,8.1969,,-63.66965548,,-64.03125,232.2716,0.5083,-61.625,0.507,-42.34375,,8.195926667,0.50304,,0.058634065,0.50698,159.374997,0.5059,-45.56250381,8.19556,-81.31250763,200,280,,18.80208397,-64.03125,0.50414,8.196806667,13.619028,,192.4166718,,0.50334,-65.15625,1.033088197,02:11.5,0.50624,5.193842176,-61.79166794,0.00398,-63.9375,1.330477294,,23.50000191,0.001551455
Rbp4-Cre_KL100;Ai14-659000.10.06.02,4.617693673,,,,,1/12/2023,Mouse,P4S4_230112_151_A01,kamiliamn,Brainstem,HB,LC,1239290032,Pass,9381,0.659842916,3448 PAG-PPN Pax5 Sox21 Gaba_2,PAG-PPN Pax5 Sox21 Gaba_2,PAG-PPN Pax5 Sox21,auto_passed,FALSE,FALSE,43.85119254,74.01692308,2.491392946,-38.71875381,30.3671875,2.712892983,0.042139966,1.40138,-65.53125,-70.36227507,,-68.06250763,1001.498112,0.53274,-62.75000381,0.72442,-42.46875381,,1.372,0.50318,,0.012142405,0.70448,579.687655,0.70142,-47.6953125,1.37154,-105.6875076,20,340,1.40138,36.09375381,-69.8828125,0.505715,1.37454,12.160596,,21.875,,0.503645,-73.6640625,0.257831325,53:04.2,0.70188,2.945433856,-65.53125,0.02954,-66.0625,2.58805504,,30.50000191,0.009857093
C57BL6J-645067.10.09.01,14.20430612,,,,,9/20/2022,Mouse,PJS4_220920_803_A01,sarav,Subcortical,HY,STN,1212603666,Pass,9071,0.755781283,2454 STN-PSTN Pitx2 Glut_5,STN-PSTN Pitx2 Glut_5,STN-PSTN Pitx2,auto_passed,FALSE,FALSE,13.10011515,49.39473684,1.066735447,-28.95833397,33.37500381,1.006168707,0.459161401,2.491293333,,-56.16103032,,-58.21875,309.602784,0.5041,-57.67708206,0.60098,-31.00000191,,2.490693333,0.50316,,0.037721395,0.60092,187.6561642,0.60002,-37.3125,2.490373333,-79.125,24,239.9999847,,32.44791794,-58.84375381,0.50404,2.491266667,11.678649,,49.83333206,,0.50348,-59.00000381,0.51024416,22:41.5,0.60034,5.682429952,-57.8125,0.0166,-58.0625,1.026476901,,33.37500381,0.029834879
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-511204.03.09.01,44.44748609,,,,,2/18/2020,Mouse,PES4_200218_654_A01,katherineb,Cortical,RSPd,L6a,1008217509,Pass,8649,0.664254099,0755 Pvalb Gaba_9,Pvalb Gaba_9,Pvalb,auto_passed,FALSE,FALSE,12.09281902,19.36,1.663267548,,17.921875,,0.103901267,,,-68.4593544,,-59.5,261.968816,0.97543,,0.56032,-32.69374847,,,0.50322,,0.029164632,0.55978,222.9375392,0.55778,-41.13437653,,-92.38749695,90,390,,,-63.74374771,0.50534,,7.640224,,,,0.50358,-69.14374542,0.48,45:21.4,0.55818,1.693289088,,0.01534,-59,1.626309316,,14.56874943,0.009714964
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-529239.04.06.01,9.287630475,,,,,6/15/2020,Mouse,PES4_200615_652_A01,katherineb,Cortical,ORB,L2-3,1030101898,Pass,7368,0.672320194,0148 L2/3 IT PIR-ENTl Glut_2,L2/3 IT PIR-ENTl Glut_2,L2/3 IT PIR-ENTl,auto_passed,FALSE,FALSE,,,,,,,,,,,,,318.487904,,,,,,,,,0.04721389,,,,,,,,,,,,,,15.037053,,,,,,,,,2.520186368,,,,,,,
Chrna6-IRES2-FlpO-neo;Ai65F-441479.02.02.01,7.228591711,,,,,2/25/2019,Mouse,P8S4_190225_357_A01,lindsayn,Cortical,VISp,L4,828886063,Pass,8458,0.810436449,0371 L5 ET CTX Glut_4,L5 ET CTX Glut_4,L5 ET CTX,auto_passed,FALSE,FALSE,20.11212094,67.86307692,3.436505265,-33.83124924,40.84375,2.395569274,0.172543794,2.782246667,-50.66666794,-68.12979635,,-50.07500076,310.317792,0.6175,-46.94791794,0.63654,-37.64374924,-50.07500076,2.749186667,0.50314,0.63654,0.061237655,0.61316,248.3879626,0.61058,-50.01250458,2.748593333,-94.87500763,50,330,2.782246667,35,-55.71249771,0.5053,2.75112,19.003134,,56.29166794,,0.5036,-69.94999695,0.209090909,12:58.0,0.61114,3.251118848,-50.66666794,0.0405,-49.15000153,2.868351069,,38.15000153,0.044300857
Rbp4-Cre_KL100;Ai14-499550.03.02.01,10.26096073,,,,,12/5/2019,Mouse,PES4_191205_651_A01,katherineb,Cortical,VISp,L5,992393180,Pass,7271,0.733526881,0367 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,manual_passed,TRUE,TRUE,,,2.927933,-47.79062653,33.25625229,3.014414716,,3.648535,-53.98750305,,,,,0.59364,-51.515625,,,,3.5823,0.50324,,,,,,-51.89375305,3.58178,,,570,3.65102,36.75,-53.81250381,0.50558,3.584205,,,77.09375,,0.50372,-71.66249847,,14:50.6,,,-54.3109436,,,,,,
Pvalb-IRES-Cre;Ai14-646904.13.03.01,8.650800064,,,,,10/20/2022,Mouse,P4S4_221020_152_A01,kamiliamn,Subcortical,TH,MD,1219475264,Fail,2156,0.175209553,2683 TH Prkcd Grin2c Glut_13,TH Prkcd Grin2c Glut_13,TH Prkcd Grin2c,auto_passed,FALSE,FALSE,16.79979482,30.66387097,2.077236523,,15.28125095,,0.173962146,,,-55.83875797,,-49.75000381,9391.410176,0.54336,,0.61888,-37.06250381,-49.65625381,,0.53102,0.6289,0.001675343,0.61856,342.3268199,0.61658,-37.15625,,-89.28125,8,150,,,-51.50000381,0.53282,,15.733836,0.54336,,-52.90625381,0.53142,-52.90625381,0.489209313,18:09.0,0.61702,2.355757568,,0.01214,-49.59375381,2.15595142,,11.6875,0.014604719
Rbp4-Cre_KL100;Ai14-664219.09.06.03,3.89945721,,,,,3/1/2023,Mouse,PVS4_230301_253_A01,marshallv,Cortical,SSp,L5,1251033477,Pass,10642,0.682604157,0364 L5 ET CTX Glut_2,L5 ET CTX Glut_2,L5 ET CTX,auto_passed,FALSE,FALSE,22.55773954,92.905,2.634112175,-34.55208969,32.6875,2.915803337,0.21152474,5.733486667,,-64.39691279,,-40.125,78.000624,0.59756,-38.95833969,0.64292,-36.28125,,5.731793333,0.50326,,0.120191244,0.64276,92.18749404,0.64072,-39.37500381,5.731333333,-74.09375,130,1250,,37.76041794,-45.71875,0.50516,5.7333,9.374992,,130.875,,0.50366,-66.59375,0.101029755,27:15.6,0.64118,5.48361472,-39.125,0.06776,-40.03125,2.922038589,,34.59375,-0.152920809
Pvalb-IRES-Cre;Th-P2A-FlpO;Ai65-445518.05.02.01,33.57867073,,,,,3/1/2019,Mouse,P8S4_190301_351_A01,lindsayn,Cortical,VISp,L5,830927118,Pass,9213,0.72714805,0757 Sst Gaba_1,Sst Gaba_1,Sst,manual_passed,TRUE,FALSE,10.62641994,15.94941176,1.757001708,,26.31874847,,0.039464746,,,-66.88408383,,-51.64374924,219.916656,1.25251,,0.52488,-28.39999962,,,0.50321,,0.094014662,0.5247,162.8032625,0.52298,-36.93125153,,-86.3125,160,440,,,-55.34375,0.50498,,20.67539,,,,0.5036,-67.23750305,0.675,14:01.8,0.5234,3.46152576,,0.01176,-51.58749771,1.645859851,,25.41250038,0.005864216
Ndnf-IRES2-dgCre;Ai14-470196.04.02.02,16.2425494,,,,,6/20/2019,Mouse,P8S4_190620_352_A01,lindsayn,Cortical,VISp,L1,891495976,Pass,9023,0.736479842,0718 Lamp5 Gaba_2,Lamp5 Gaba_2,Lamp5,manual_passed,FALSE,FALSE,9.814199143,75.43166667,2.924534108,-28.60624886,35.3125,4.21351399,0.033788648,6.85002,-48.13124847,-73.83633957,,-48.0625,223.407488,0.72528,-44.99374771,0.60334,-29.14999962,,6.836393333,0.50308,,0.061543291,0.59226,151.0311961,0.58808,-31.34375,6.835826667,-92.15625,150,680,6.85002,30.82708168,-57.66875076,0.50928,6.841013333,13.749232,,158.4583282,,0.5035,-73.59999847,0.265,30:17.0,0.5886,3.0870848,-48.13124466,0.03918,-45.14374924,4.312995429,,33.48749924,0.013156456
Pvalb-IRES-Cre;Ai14-662812.03.02.01,20.42854951,,,,,2/22/2023,Mouse,PXS4_230222_152_A01,kamiliamn,Cortical,VISp,L5,,,,,,,,auto_passed,FALSE,FALSE,8.18257615,18.92307692,1.330115012,-38.9296875,26.875,1.280148209,0.027585149,6.478315,,-66.2345108,,-58.75000381,158.282928,1.42722,-56.78125381,0.77416,-39.53125381,,6.47752,0.50316,,0.07256401,0.7741,102.4553776,0.77302,-46.12500381,6.477165,-79.71875,170,360,,29.84375,-58.96875381,0.50428,6.47825,11.485644,,149.5,,0.50352,-66.31250763,0.969396548,28:07.7,0.77338,3.629911808,-56.8828125,0.00904,-58.68750381,1.279936167,,29.56250191,0.007452947
Slc17a8-iCre;Ai14-537915.03.01.02,3.68837792,,,,,8/3/2020,Mouse,PFS4_200803_704_A01,jessicat,Cortical,VISp,L5,1040470863,Pass,10279,0.795784549,0366 L5 ET CTX Glut_3,L5 ET CTX Glut_3,L5 ET CTX,auto_passed,FALSE,FALSE,,,,,,,,,,,,,194.798704,,,,,,,,,0.035934859,,,,,,,,,,,,,,7.000064,,,,,,,,,1.406540928,,,,,,,
Pvalb-IRES-Cre;Ai14-662811.02.01.03,22.874228,,,,,2/21/2023,Mouse,PXS4_230221_153_A01,kamiliamn,Cortical,VISp,L5,,,,,,,,auto_passed,FALSE,FALSE,8.253711906,12.64461538,1.449202112,-26.42708397,21.65625,1.069279487,0.048600994,9.989726667,,-78.16334309,,-56.46875,366.121376,0.6749,-52.27083588,0.51772,-31.12500191,,9.988213333,0.50338,,0.036973714,0.51758,146.2498754,0.5163,-45.875,9.987786667,-95.03125763,230,570,,6.604166508,-58.28125381,0.5047,9.989426667,13.536867,,237.25,,0.50376,-78.65625763,0.795865611,28:07.1,0.51666,4.506656256,-52.5625,0.01098,-56.28125381,1.359901261,,15.12500095,-0.000168262
Htr3a-Cre_NO152;Ai14-514135.09.01.01,3.555774291,,,,,3/2/2020,Mouse,PAS4_200302_453_A01,ramr,Cortical,MOs,L5,1011697348,Pass,9646,0.76693772,0379 L5 ET CTX Glut_6,L5 ET CTX Glut_6,L5 ET CTX,auto_passed,FALSE,FALSE,16.04181264,136.7433333,2.984998779,-42.05416489,31.32499886,3.268976277,0.207642883,6.528993333,,-68.88587189,,-47.59999847,121.205464,0.57782,-47.39374924,0.6128,-43.16875076,,6.52666,0.50322,,0.09813471,0.61246,91.12495184,0.60982,-46.17499924,6.526133333,-77.39374542,140,880,,38.02916718,-53.01250076,0.5055,6.528746667,11.894463,,150.7083282,,0.50368,-70.13124847,0.063829787,54:54.6,0.61034,4.283883264,-47.52708054,0.04134,-47.45624924,3.507132566,,36.92499924,0.321087639
Sncg-IRES2-FlpO-neo;Ai65F-499191.04.01.01,4.92284819,,,,,12/6/2019,Mouse,PES4_191206_655_A01,katherineb,Cortical,VISp,L6a,992830071,Pass,9657,0.787039102,0682 Sncg Gaba_6,Sncg Gaba_6,Sncg,manual_passed,TRUE,TRUE,,,3.409353536,-35.47500229,37.05000305,4.58391714,,6.794906667,-49.70416896,,,,,0.75398,-46.85625331,,,,6.779946667,0.50325,,,,,,-42.95937347,6.779433333,,,440,6.794906667,39.70417023,-50.75937653,0.50784,6.786346667,,,157,,0.50368,-64.578125,,49:33.6,,,-49.70416641,,,,,,
