patched_cell_container,cell_name,cell_id,KCNMA1,KCNN1,KCNN2,KCNN3,KCNN4,KCNU1,KCNJ1,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ8,KCNJ9,KCNJ10,KCNJ11,KCNJ12,KCNJ13,KCNJ14,KCNJ15,KCNJ16,KCNJ18,KCNT1,KCNT2,KCNK1,KCNK2,KCNK3,KCNK4,KCNK5,KCNK6,KCNK7,KCNK9,KCNK10,KCNK12,KCNK13,KCNK15,KCNK16,KCNK17,KCNK18,KCNA1,KCNA2,KCNA3,KCNA4,KCNA5,KCNA6,KCNA7,KCNA10,KCNB1,KCNB2,KCNC1,KCNC2,KCNC3,KCNC4,KCND1,KCND2,KCND3,KCNF1,KCNG1,KCNG2,KCNG3,KCNG4,KCNH1,KCNH2,KCNH3,KCNH4,KCNH5,KCNH6,KCNH7,KCNH8,KCNQ1,KCNQ2,KCNQ3,KCNQ4,KCNQ5,KCNS1,KCNS2,KCNS3,KCNV1,KCNV2
P4S4_220121_154_A01,H22.26.402.11.05.01.05,1153067717,9.196781807,0,6.438462648,7.97181044,5.198530283,3.025770142,4.886390929,0,7.168759137,3.025770142,0,6.757060044,0,4.886390929,0,0,0,0,0,0,3.025770142,0,0,4.487521835,7.651318312,0,6.757060044,4.487521835,0,0,0,3.93436249,4.886390929,0,7.797465056,0,0,0,0,0,3.93436249,0,0,0,0,0,0,8.364714508,7.651318312,6.658476784,6.028959283,0,6.314443182,0,7.750375489,7.930159276,0,0,0,3.93436249,0,6.028959283,0,6.757060044,4.886390929,3.93436249,0,8.673197696,0,0,7.36908456,8.513148744,0,9.696490028,0,0,3.025770142,0,0
P4S4_220121_155_A01,H22.26.402.11.05.01.09,1153077911,7.436881207,5.147879559,0,6.127388759,2.566087107,0,0,0,7.516601418,3.978747723,3.978747723,5.147879559,0,0,4.370725271,0,3.438827971,0,0,0,3.438827971,0,3.438827971,8.916945481,6.127388759,0,0,0,0,0,0,0,0,5.785082781,0,0,0,0,0,0,5.335429157,0,3.438827971,0,0,0,0,7.064950627,7.262868457,5.501378527,2.566087107,5.335429157,6.127388759,0,7.516601418,8.90217925,7.797599818,0,6.705455805,2.566087107,0,7.663931202,0,5.501378527,6.485365533,3.978747723,2.566087107,3.438827971,4.678638373,8.032688082,6.485365533,10.15226517,0,6.127388759,0,0,0,0,0
P4S4_220121_156_A01,H22.26.402.11.05.01.10,1153081176,9.660252957,0,7.483109042,5.865270609,0,0,0,0,7.126305022,3.328605265,2.813714832,8.55042916,0,0,4.254955259,0,0,0,2.813714832,0,0,0,4.466512474,5.865270609,8.466827775,4.006954716,3.328605265,0,0,0,0,4.254955259,2.005566453,4.466512474,0,0,0,0,0,0,4.006954716,0,0,0,0,0,0,8.607310949,6.775533624,4.961374815,8.978945991,0,4.254955259,2.813714832,7.577233844,9.295117717,0,2.005566453,5.621976028,0,0,7.973171866,4.006954716,5.530818292,5.530818292,0,0,8.269487921,5.707714613,4.650977408,7.157112193,10.72765705,4.650977408,9.660252957,0,2.813714832,0,4.254955259,0
PAS4_220121_451_A01,H22.26.402.11.06.01.01,1153038054,8.570509134,7.53498089,0,0,0,0,0,0,3.491583335,0,0,7.53498089,0,0,3.491583335,0,0,0,6.829429255,0,4.425982445,0,6.18458333,8.682699221,0,0,6.693193736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.823072464,0,0,0,0,0,8.570509134,5.39202839,0,10.67102401,0,9.313721086,0,6.18458333,7.756261609,0,0,0,0,0,7.948072348,0,0,0,4.98839793,0,11.24659306,0,3.491583335,4.425982445,8.315986378,0,11.4021832,0,0,0,7.756261609,0
PNS4_220121_851_A01,H22.26.402.11.04.01.02,1153038090,4.992571135,0,6.379003813,0,0,0,0,0,0,0,0,3.495509528,0,0,0,0,0,0,0,0,0,0,0,0,9.22196363,0,7.178910613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.430091027,0,0,8.121641335,0,6.547001509,0,0,0,0,4.992571135,0,0,0,5.7112951,0,0,0,0,0,7.690493736,0,0,0,0,0,0,0,0,4.430091027,0,0
PNS4_220121_852_A01,H22.26.402.11.04.01.03,1153048138,8.887597712,4.429539647,0,4.429539647,0,0,0,0,7.308714541,0,0,8.674377285,0,0,0,0,0,0,0,0,0,0,4.179833474,6.31778577,6.188262642,3.494982596,0,0,0,6.598345555,0,2.145615511,5.969163851,0,2.145615511,0,0,0,0,0,5.139473592,0,0,0,0,0,0,6.378432554,6.378432554,2.145615511,6.436632435,0,3.877669663,0,7.143813896,7.034994576,0,0,5.613158558,0,0,8.424086491,0,6.875823553,0,6.598345555,0,8.335087226,0,5.71072793,6.546429486,9.286131293,2.145615511,9.254122012,4.992011093,0,2.972622818,5.80211462,0
PYS4_220121_351_A01,H22.26.402.11.07.01.01,1153047146,6.135914213,3.650046254,0,0,0,5.876977067,0,0,3.650046254,0,0,0,0,0,0,0,0,0,0,0,0,0,8.179131322,5.561173125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.240302159,7.445480246,0,4.591409908,0,0,0,0,8.488507735,0,0,0,0,0,6.714021983,0,7.707134528,0,4.591409908,0,0,6.135914213,0,3.650046254,0,3.650046254,4.591409908,0,5.561173125,6.864650214,0,0
PYS4_220121_352_A01,H22.26.402.11.07.02.01,1153052892,9.813377217,3.900536255,7.202690187,7.301572796,0,0,0,7.269359144,7.059330829,0,0,6.212450838,0,0,0,0,0,0,0,0,0,0,6.342002603,6.672737391,3.900536255,0,5.163305287,2.164631662,0,0,0,0,6.900138178,0,0,0,0,0,0,0,2.164631662,0,0,0,0,0,0,7.508927839,9.212370677,4.452932535,8.145499537,0,5.826200457,0,8.296993052,7.738056361,0,0,6.212450838,0,0,9.830037528,2.164631662,5.015768514,0,7.021149002,0,9.48204455,0,0,7.872802936,8.891050469,0,10.89141775,0,0,2.164631662,5.297144237,3.517346051
P7S4_220127_301_A01,H22.26.403.11.05.01.01,1154318158,0,0,14.24981859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7S4_220127_302_A01,H22.26.403.11.05.01.02,1154318641,8.324286862,5.478046457,0,4.510056871,0,0,0,0,3.956409928,5.884969133,0,0,6.575988522,6.202006334,0,0,0,0,5.221471206,0,0,0,5.478046457,3.046473675,6.202006334,0,0,0,0,0,0,0,4.510056871,5.884969133,0,4.909177942,0,0,0,3.046473675,6.872710668,0,0,0,0,0,0,6.68182319,0,6.052179018,5.884969133,3.956409928,0,0,3.956409928,3.046473675,0,0,0,0,0,0,0,6.575988522,0,0,0,5.478046457,0,0,0,8.187233374,0,9.906245534,7.622573965,0,0,0,0
PYS4_220127_351_A01,H22.26.403.11.03.01.01,1154284855,7.236465808,3.646492338,3.646492338,0,0,0,0,0,0,6.132107276,0,0,0,0,0,0,0,0,0,0,4.587708383,0,5.5573931,0,9.310061441,0,0,6.351558184,0,0,0,0,0,0,0,0,0,0,0,0,9.14368985,0,0,0,0,0,0,0,0,0,3.646492338,0,7.121785631,0,3.646492338,0,0,0,0,0,0,4.587708383,0,4.587708383,0,0,0,0,0,0,0,0,0,6.351558184,0,0,0,6.710196891,0
PYS4_220127_352_A01,H22.26.404.11.02.01.01,1154313500,8.539016082,0,7.06408509,6.763214036,0,0,0,0,7.612066296,4.710881311,0,7.088564397,0,4.943389324,0,0,0,0,0,0,4.089945028,0,5.973317377,7.507016064,5.617293254,1.718042106,0,0,0,0,0,1.718042106,4.710881311,1.718042106,0,0,0,0,0,0,5.399790883,0,2.9763066,0,0,0,0,7.43247694,8.493910345,1.718042106,7.560497126,0,6.568119502,0,9.572218114,5.806259887,0,0,0,4.831814197,0,10.18520662,0,6.532875656,0,7.859718181,0,9.789370568,0,4.271961232,5.683070919,9.347246078,4.089945028,10.26523329,4.433564853,1.718042106,1.718042106,4.271961232,3.34476959
PHS4_211020_601_A01,H21.29.203.11.61.01,1157093700,6.442296011,2.671873094,8.016155802,0,0,0,0,7.954997532,9.169584174,0,0,7.75423552,0,0,0,0,0,0,0,0,2.671873094,0,0,6.146559154,0,2.671873094,0,0,0,0,0,8.967653087,0,0,0,0,0,0,0,0,0,8.36074251,6.032777989,6.146559154,0,0,0,3.553989594,6.830657982,7.75423552,8.474066773,0,6.760902255,0,6.760902255,6.146559154,4.491227199,4.800268388,6.442296011,0,0,7.52094899,0,0,0,6.442296011,0,5.270824975,0,0,0,0,0,2.671873094,0,0,6.25201901,2.671873094,0
PCS4_220126_452_A01,H22.26.402.11.53.01.01,1154056852,8.914045402,0,0,5.048429162,0,0,0,0,0,5.048429162,0,6.343959663,0,0,0,0,0,0,0,0,0,0,7.335052027,7.596596465,0,4.091379367,0,0,4.091379367,0,0,0,0,0,8.814723337,0,0,0,4.091379367,0,6.604030963,0,0,0,0,0,0,7.917033052,0,0,6.026464845,0,0,0,0,6.343959663,0,0,0,4.091379367,0,4.091379367,0,0,0,8.3305775,0,4.091379367,0,6.026464845,7.184041391,5.618786003,0,5.048429162,0,0,6.824303149,0,0
PCS4_220126_453_A01,H22.26.402.11.53.01.02,1154061780,7.304327041,0,0,10.20328535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.304327041,6.313425813,0,0,8.883191656,0,0,0,0,0,0,0,0,8.883191656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.886243821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.313425813,0,0,0,0,0,0,0,0,0,0,7.304327041,0,0
PCS4_220126_454_A01,H22.26.402.11.53.01.03,1154077361,9.421826102,0,5.717019406,5.433594866,0,0,0,0,7.559492912,2.50868309,0,7.696301008,0,0,0,0,0,0,0,0,0,0,6.827616909,9.139347803,7.850869267,0,3.913895714,0,0,0,0,0,2.50868309,3.376013486,0,0,0,0,0,0,0,0,0,0,0,0,0,5.953801766,5.267836469,0,0,0,4.865227063,0,9.139347803,6.157145882,0,0,0,0,0,9.517268922,5.717019406,7.326376652,7.19397977,6.886002446,4.865227063,7.663295901,0,5.953801766,4.304804105,7.7285679,0,8.117742889,0,0,0,0,0
PCS4_220126_801_A01,H22.26.402.11.52.01.03,1154091153,7.492181766,1.92505597,0,0,1.92505597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92505597,1.92505597,0,0,0,0,0,5.111456614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92505597,0,5.32787492,0,4.989714602,0,2.721379575,0,0,1.92505597,0,0
PAS4_220127_451_A01,H22.26.404.11.03.01.01,1154317701,5.704801073,0,0,3.785483516,0,0,2.886487644,0,0,0,0,0,0,0,0,0,0,0,5.87164942,0,0,0,4.335142985,0,0,0,0,0,0,0,0,0,0,0,7.329724511,0,0,0,0,0,0,0,0,0,0,0,0,0,6.021186456,0,8.809374485,0,0,0,0,0,0,0,0,5.87164942,0,0,0,5.298954366,0,0,0,0,0,0,0,6.936625136,0,6.777545353,0,0,2.886487644,0,0
PAS4_220127_452_A01,H22.26.404.11.03.01.02,1154323539,5.53809012,0,0,4.013925736,0,0,0,0,6.636751186,5.53809012,0,5.53809012,0,6.742630435,0,0,0,0,0,0,0,0,0,4.968569033,4.968569033,0,0,0,0,0,0,5.756040182,0,0,0,0,0,0,0,8.056452442,6.933590496,0,0,0,0,0,0,6.262582472,0,7.020358935,8.056452442,0,0,0,8.318583353,4.968569033,3.100573127,0,0,0,0,0,0,0,0,0,0,6.112665756,0,0,3.100573127,7.020358935,0,0,8.990667983,4.013925736,3.100573127,0,0
PAS4_220127_453_A01,H22.26.404.11.03.01.03,1154328201,9.945690877,0,8.124772191,0,4.797392581,0,0,3.848363331,9.467693071,0,0,5.582339296,0,3.466332599,3.466332599,6.347345818,0,0,0,0,2.121318655,0,4.961541384,2.945201079,8.348899423,0,2.121318655,0,0,0,0,4.612140222,7.658603299,2.121318655,2.945201079,0,0,0,4.612140222,0,2.121318655,4.150118703,0,0,0,0,0,5.477738454,7.112569753,5.938202511,7.112569753,2.945201079,0,0,8.897330755,5.857123727,0,2.121318655,0,4.797392581,0,8.490039963,0,0,3.848363331,6.46145941,0,9.189970592,0,0,3.466332599,9.198224093,3.466332599,9.915974011,0,0,0,5.857123727,0
PJS4_220127_801_A01,H22.26.403.11.04.01.01,1154277857,0,0,0,0,0,0,0,0,0,0,0,8.332259875,0,0,4.581953267,0,0,0,0,0,0,0,0,6.126187713,5.551515524,0,0,0,0,0,0,0,4.581953267,0,0,0,0,0,0,0,7.336729196,0,0,0,0,0,0,9.476644454,4.581953267,0,6.126187713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.551515524,0,0
PJS4_220127_802_A01,H22.26.404.11.05.01.02,1154341490,10.06499382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941453781,0,0,12.78266938,0,0,0,0,0,11.36999999,0,0,0,4.941453781,0,10.44934242,0,0,0,0,0,4.941453781,0,0,8.597889408,0,0
PJS4_220127_803_A01,H22.26.404.11.05.01.03,1154344798,10.0439762,0,6.857566281,5.169518302,0,0,6.976864923,2.584613908,9.532911976,0,4.700037489,5.52315273,0,0,0,0,2.584613908,0,0,0,0,0,5.357143888,6.425851299,7.033007874,2.584613908,0,4.391919025,0,0,0,6.976864923,6.507380917,0,4.391919025,0,0,2.584613908,5.52315273,5.357143888,3.459051332,0,5.357143888,0,0,0,0,6.043982137,7.999583313,5.52315273,7.787486132,0,2.584613908,0,6.72750608,6.339436847,0,0,3.459051332,7.189409104,0,8.996761979,0,0,4.391919025,5.52315273,0,7.033007874,4.391919025,5.806944072,4.953791485,9.052150518,0,10.45182322,0,0,6.507380917,6.794001314,0
PNS4_220127_851_A01,H22.26.403.11.10.01.03,1154291927,9.241882781,0,0,0,0,0,0,0,8.702397092,0,0,0,0,7.830811187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.258466813,0,0,0,0,0,0,5.277189458,0,0,0,0,0,0,0,5.277189458,0,0,0,0,0,0,9.049578066,0,0,0,0,0,0,0,0,0,9.76471935,0,0,10.28504887,0,0,0,9.489434012,0,11.8692403,0,0,6.258466813,6.258466813,0
PNS4_220127_852_A01,H22.26.403.11.10.01.04,1154300679,6.37017003,0,0,5.575836642,0,0,0,0,9.569535964,0,0,5.891702644,0,0,5.170846366,0,0,0,0,0,3.663837899,0,0,3.663837899,0,0,0,0,0,0,0,0,3.663837899,7.460373917,0,0,0,0,0,0,0,0,3.663837899,0,0,0,0,7.72204238,9.868740195,0,9.35482819,0,6.37017003,0,11.98025354,3.663837899,0,0,0,0,0,3.663837899,0,0,0,7.015890697,0,0,0,7.799685218,6.728859198,4.605770805,0,11.47058916,0,0,5.575836642,0,0
PNS4_220127_853_A01,H22.26.404.11.06.01.01,1154329779,9.438927099,0,5.861955492,0,0,0,0,0,7.305514721,4.886550273,0,7.797629234,0,0,0,0,3.025914813,0,6.93622581,0,3.025914813,0,8.541251657,6.849499061,3.025914813,0,0,0,0,0,0,0,5.861955492,0,0,0,0,0,0,3.934516623,3.025914813,0,0,0,0,0,0,8.426097119,0,7.168922911,9.904529386,0,0,0,9.925880901,7.369248482,0,0,7.305514721,0,0,9.925880901,4.487679403,0,0,0,0,8.426097119,3.934516623,3.934516623,0,10.16910462,3.025914813,10.70816149,0,0,6.849499061,0,0
PNS4_220127_854_A01,H22.26.404.11.06.01.04,1154342605,10.65264057,5.024343937,9.069469377,6.261284703,0,0,0,0,6.758242679,0,0,0,0,2.869656159,5.497049167,0,0,0,0,0,2.869656159,0,5.279971051,7.190860923,8.638295782,0,5.852502918,5.279971051,0,0,0,5.852502918,2.869656159,5.852502918,2.869656159,0,0,0,3.767423745,6.480987778,6.261284703,0,0,0,0,0,0,4.713455956,3.767423745,3.767423745,10.22844931,2.869656159,2.869656159,0,9.529708534,7.571883699,0,0,0,0,0,10.73505294,0,0,0,3.767423745,0,5.279971051,0,0,6.480987778,9.746533945,0,9.46678587,6.671612552,0,0,6.261284703,4.316632956
PRS4_220127_251_A01,H22.26.403.11.09.01.01,1154318213,8.624049148,0,6.771160725,0,0,0,0,2.565432207,8.777484668,3.978009724,0,8.569050051,0,5.147113799,0,5.649420912,0,0,2.565432207,0,2.565432207,0,6.634977443,3.438112663,5.334660687,0,4.93149106,5.500607936,0,4.369975378,0,5.500607936,6.704675366,5.907656877,0,0,0,0,0,4.93149106,7.591362274,3.438112663,0,0,0,0,0,7.116250865,0,5.500607936,9.869858129,5.334660687,5.907656877,5.500607936,7.064168522,6.634977443,0,0,7.116250865,0,0,5.784309083,5.649420912,6.403071567,0,3.978009724,0,8.058768065,0,3.438112663,5.147113799,8.641925912,6.126612043,8.28038734,0,0,0,0,0
PRS4_220127_253_A01,H22.26.404.11.06.02.01,1154338548,9.1372927,3.069751238,8.213597221,6.363856885,0,0,0,0,8.213597221,0,0,5.910979277,0,0,0,0,0,0,6.07823772,0,0,0,0,6.07823772,6.07823772,0,0,0,0,5.24722224,0,4.53535979,0,0,0,0,0,0,0,0,7.355071631,0,0,0,0,0,0,7.218449043,9.018867785,6.602167523,9.830900392,0,0,5.24722224,8.955798482,8.697634811,0,5.503912011,0,0,0,6.806637052,5.503912011,0,0,0,0,5.721755407,3.981174169,0,4.53535979,10.60197499,0,11.72643054,0,0,3.981174169,0,0
PRS4_220127_254_A01,H22.26.404.11.06.02.02,1154346975,8.908856877,0,7.836230205,3.733228196,0,4.988552583,0,0,5.46093681,0,0,8.325394357,0,3.733228196,0,0,3.733228196,0,4.988552583,0,5.243993142,0,5.46093681,8.379675553,7.91185528,4.988552583,0,0,0,0,0,2.837825919,2.837825919,4.988552583,3.733228196,0,0,0,0,3.733228196,5.243993142,0,0,0,0,0,0,5.649481776,6.101053402,4.677940833,7.836230205,0,0,2.837825919,5.816209726,8.690036551,0,0,4.988552583,0,0,9.751407817,0,0,0,0,2.837825919,6.33882446,3.733228196,2.837825919,4.988552583,7.582194499,2.837825919,9.146559788,0,0,0,0,0
PYS4_220131_351_A01,H22.26.405.11.03.01.01,1155185888,9.546128464,5.191899035,8.1569435,5.666004673,0,0,0,0,8.005501923,0,0,7.565508567,0,5.191899035,5.448340215,0,0,0,0,0,2.187530922,0,6.79717926,6.886590649,7.393148899,0,0,0,0,3.019791631,0,2.187530922,3.019791631,4.481009097,0,0,0,0,0,3.927992065,6.022246602,2.187530922,3.019791631,0,0,0,0,8.083208927,5.32580999,6.79717926,9.198731363,4.481009097,0,0,9.417026351,6.371049996,0,0,6.172028269,5.448340215,0,8.972378341,2.187530922,3.019791631,4.230837886,6.929300714,0,7.813658634,0,2.187530922,3.927992065,6.371049996,0,10.45303328,3.544207963,0,2.187530922,6.750305892,0
PYS4_220131_352_A01,H22.26.405.11.03.02.01,1155214095,9.004281427,4.270853801,6.978192199,7.547620933,0,0,0,4.270853801,6.942854329,0,4.02268934,6.942854329,0,2.828113383,0,0,0,2.828113383,0,0,4.270853801,0,3.34371668,5.805112858,8.257729332,0,0,5.547229741,0,3.34371668,0,0,0,0,6.327666425,0,0,0,0,6.023814494,0,0,5.110946499,4.482530207,0,0,0,7.012685146,6.433298051,2.01817993,6.710456969,3.34371668,4.02268934,0,8.286206058,7.900604218,0,0,5.449896144,5.232994254,0,9.968144911,0,6.978192199,3.722782681,0,0,8.057520793,4.482530207,0,5.881756706,8.168762829,0,7.660693425,0,3.722782681,2.828113383,4.667085714,0
PGS4_211201_704_A01,H21.28.040.11.06.02,1151732210,4.828862516,0,0,0,0,0,0,0,0,0,0,7.722631383,0,0,0,0,0,0,0,0,3.342011782,0,0,0,0,0,0,0,6.79027936,8.655237508,0,0,0,0,0,0,0,0,0,0,5.545378909,0,0,0,0,0,0,0,0,0,8.104365438,0,0,0,0,0,0,0,0,0,0,3.342011782,0,0,0,0,0,0,4.269060531,0,0,0,0,3.342011782,4.269060531,0,3.342011782,0,0
PGS4_211201_801_A01,H21.28.040.11.05.01,1151732840,8.749770786,7.356695183,7.121226941,6.839684972,0,3.982704311,0,0,5.339548834,6.958971193,0,6.026219386,0,0,5.505509557,0,4.936339229,0,4.374745521,6.026219386,0,0,4.682697812,6.131552571,4.374745521,6.900560598,3.982704311,0,6.776127055,5.151984733,0,7.220071605,6.839684972,3.4426631,5.505509557,2.569598827,0,3.982704311,0,0,6.026219386,4.374745521,5.151984733,0,0,0,0,6.776127055,7.596348469,4.682697812,5.654333365,0,5.339548834,0,5.912585668,7.596348469,0,2.569598827,4.682697812,3.4426631,6.709639536,7.801805009,3.982704311,2.569598827,5.654333365,7.015108646,2.569598827,6.321623161,6.709639536,7.736517353,5.151984733,7.220071605,7.220071605,7.833373309,0,0,8.06376144,0,0
PGS4_211201_802_A01,H21.28.040.11.05.02,1151733105,9.078689388,7.889470768,0,5.522782415,0,7.668092032,0,0,3.613978043,3.613978043,4.553825901,7.406475591,0,0,5.118167141,0,6.825758642,0,0,7.745721164,5.118167141,0,0,6.962105526,0,4.553825901,5.118167141,0,0,0,0,6.962105526,6.09724685,0,5.118167141,0,3.613978043,0,3.613978043,0,5.838420842,0,0,0,0,0,0,6.825758642,7.889470768,4.553825901,6.09724685,0,0,0,6.962105526,8.302986402,0,0,3.613978043,5.118167141,0,8.920301864,0,0,0,7.586047065,5.118167141,6.67516796,5.838420842,6.31662574,0,8.140035726,5.118167141,7.889470768,0,0,8.582287977,0,0
PGS4_211201_803_A01,H21.28.040.11.05.03,1151733215,8.012710858,7.666310231,2.483886941,3.348806303,0,0,0,0,4.583165807,2.483886941,4.276206587,4.836133976,0,0,2.483886941,0,6.029372555,0,0,2.483886941,5.238489098,0,4.836133976,6.305577351,6.966230875,3.885777166,2.483886941,0,0,0,0,6.029372555,5.238489098,0,5.051292982,0,0,0,0,0,0,0,0,0,0,0,0,4.276206587,7.378380989,5.404161744,4.583165807,0,4.583165807,0,8.802905711,5.924155413,0,7.018286165,0,3.348806303,5.924155413,9.58534253,0,6.856122306,2.483886941,7.698573876,0,7.698573876,4.836133976,5.924155413,0,6.305577351,2.483886941,10.15522103,0,0,8.432758788,0,0
PGS4_211202_701_A01,H21.28.041.11.04.02,1151733448,7.604865168,0,3.555728139,3.555728139,0,0,0,0,0,0,3.555728139,3.555728139,0,0,0,0,0,0,0,0,0,0,4.493042998,5.460648552,0,6.444174411,0,0,0,0,0,0,4.493042998,0,6.444174411,3.555728139,0,0,0,0,0,0,0,0,0,0,0,5.460648552,0,0,0,0,0,0,8.518911214,9.537976436,5.460648552,0,0,8.386025249,0,3.555728139,0,0,0,3.555728139,0,8.23964584,0,4.493042998,0,5.056490223,0,3.555728139,0,0,8.640582809,0,0
PGS4_211202_702_A01,H21.28.041.11.04.03,1152411576,4.67724025,2.564877934,0,0,0,0,0,0,0,0,0,0,6.020627582,0,3.437507241,0,0,0,0,0,2.564877934,0,0,0,0,5.334010247,0,0,0,0,0,0,5.334010247,7.261422973,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564877934,6.402412478,0,2.564877934,0,0,3.437507241,0,0,0,0,0,0,0,7.730864923,0,0,0,0,0,0,0,8.110377678,0,8.110377678,0,2.564877934,0,0,0,6.020627582,0
PGS4_211202_703_A01,H21.28.041.11.04.06,1152411747,5.129066927,2.137331636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.137331636,0,0,0,0,0,0,0,3.867689254,2.137331636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.137331636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.137331636,0,0,6.94697794,6.986190243,0,7.388657219,0,2.963280198,0,0,2.137331636,0,0
PGS4_211202_802_A01,H21.28.041.11.05.02,1152411951,8.138029222,5.00850397,5.836442411,6.823762757,0,5.836442411,5.669669987,0,4.301112669,0,0,7.174628457,0,3.752285361,4.301112669,0,0,0,2.855558462,5.00850397,2.855558462,0,5.264049095,5.481068126,0,4.301112669,5.00850397,0,4.301112669,5.985918473,0,2.855558462,6.563273213,3.752285361,4.6977374,0,0,0,0,0,5.985918473,2.855558462,0,0,0,0,0,7.555625122,7.235612854,4.6977374,7.555625122,4.301112669,6.464826822,0,7.235612854,7.044334668,0,0,2.855558462,0,2.855558462,6.974491735,3.752285361,4.301112669,5.481068126,7.404473821,0,6.974491735,6.359167461,6.742049552,5.00850397,8.200547031,4.301112669,7.648255171,0,4.301112669,7.235612854,2.855558462,0
PGS4_211202_803_A01,H21.28.041.11.05.03,1152415065,8.798407663,5.278238536,5.278238536,6.577686603,0,4.314943938,0,0,4.875540226,0,5.278238536,4.314943938,0,0,0,0,3.385666613,0,0,3.385666613,4.314943938,0,0,5.850755401,7.831883295,6.952708458,5.592712141,0,3.385666613,0,0,6.577686603,4.875540226,0,5.592712141,6.427360762,0,0,0,0,0,0,3.385666613,0,0,0,0,5.278238536,6.259529589,5.592712141,3.385666613,0,6.259529589,0,6.577686603,7.831883295,0,0,4.875540226,0,0,7.496513669,3.385666613,0,0,4.314943938,0,6.713816377,4.314943938,6.952708458,3.385666613,7.706927937,5.592712141,9.050652871,0,0,7.946873351,0,0
PGS4_211215_701_A01,H21.28.042.11.04.02,1152415240,5.916449971,9.438764769,4.378485805,0,0,0,0,0,0,0,0,7.485399856,0,0,9.263946277,0,0,0,0,0,0,0,0,0,0,0,6.325503547,0,0,0,0,0,4.378485805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.325503547,0,0,0,0,0,0,6.325503547,5.343381368,0,0,0,4.378485805,0,0,0,0,0,0,0,9.064985079,0,9.832546506,0,4.378485805,8.013435243,0,0,0,0,0,0
PGS4_211215_702_A01,H21.28.042.11.04.05,1152415646,2.836163668,0,0,8.115581413,0,0,0,0,6.633125634,0,4.279735562,0,0,0,4.676083643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.336915611,0,0,0,0,0,0,0,0,0,0,0,9.707706437,0,2.836163668,0,0,0,0,0
PGS4_211215_703_A01,H21.28.042.11.06.02,1152415749,5.829185649,0,0,0,0,0,0,0,3.903371674,0,0,7.455682469,0,0,0,0,0,0,0,0,0,0,0,0,6.281680021,0,0,0,0,0,0,0,0,0,2.996701263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.996701263,0,0,0,0,0,0,0,0,0,2.996701263,9.128093089,0,4.455832623,0,0,0,0,0,0,0,9.599860597,0,2.996701263,0,0,2.996701263,9.435026692,0
